Name,Team,IP,Loc+ FA,Loc+ SI,Loc+ FC,Loc+ FS,Loc+ SL,Loc+ CU,Loc+ CH,Loc+ KC,Loc+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Porter Hodge","CHC",43,82.4108396946565,,,104.02,99.88058091286308,,,,,105.46890625000003,89.41037500000002,96.39640625000001,"Porter Hodge",26413,687863
"Orlando Ribalta","WSN",3.1,96.05866666666667,,,,99.89473684210526,,100.54,,,101.97010309278349,98.33463917525772,96.35731958762887,"Orlando Ribalta",26247,687377
"Kodai Senga","NYM",171.2,86.803807728558,,106.92578279266571,,91.2457782602939,103.4656236481615,,,87.81425655976676,101.43145215537281,92.99451903698146,96.35022921850656,"Kodai Senga",31838,673540
"Jordan Montgomery","- - -",305.2,99.2661801242236,98.34220892274212,86.64041666666667,,78.95869281045753,103.79422339390727,101.13111324376199,,,96.47450701371886,100.17876567457785,96.3412320294397,"Jordan Montgomery",16511,656756
"Antonio Senzatela","COL",20,118.45396648044692,110.01866666666666,,,99.85146341463415,89.03647058823528,99.43822222222221,,,84.28741322970944,109.32508257528923,96.29896052282965,"Antonio Senzatela",15488,622608
"Martín Pérez","- - -",276.2,106.10460784313726,108.94398850574713,106.48762002042898,,100.73652173913042,104.54051020408164,106.5455096418733,,,86.49710682621244,107.44968279135222,96.29830267405104,"Martin Perez",6902,527048
"Bryse Wilson","MIL",181.1,101.01158719036202,96.62460710441334,90.39236139630391,-181.03999999999996,,100.53108134685158,80.20103896103896,,,102.19582246318411,95.0796761070007,96.29683885955585,"Bryse Wilson",19990,669060
"Lake Bachar","MIA",9.1,98.75454545454545,,,,101.2456,,94.07823529411763,,,95.50713114754095,98.51385245901639,96.27213114754099,"Lake Bachar",19222,669199
"Ryan Weathers","- - -",144.1,99.80774305555558,117.26076923076923,,,88.82641048824593,,103.63151612903226,,,96.42182434241961,99.69637720317807,96.25338919413466,"Ryan Weathers",23796,677960
"Alex Speas","- - -",4,50.219615384615395,,33.475116279069766,,87.99716571428571,,,,,113.13134615384615,74.72346153846155,96.21846153846153,"Alex Speas",21859,666208
"Kyle Gibson","- - -",361.2,97.10553686934021,99.00692913385826,107.24936522539099,,99.42380645429245,104.46973363891009,95.0559595959596,,,90.21297433685609,100.30490811493254,96.21544094873357,"Kyle Gibson",10123,502043
"Dylan Dodd","ATL",36.1,110.99390410958904,,105.58411764705883,,100.57129411764707,,97.55018867924528,,,91.48642205604402,105.37348872427597,96.14830787833255,"Dylan Dodd",29928,689266
"Josh Taylor","KCR",17.2,106.9293650793651,115.79170731707318,,,95.89263888888888,95.87200000000001,,,,91.92287390029323,102.87612903225805,96.12791788856302,"Josh Taylor",17359,657031
"Matthew Liberatore","STL",147.2,101.77125475285172,109.38646934460887,96.67747126436778,,91.06467583497053,69.68393846153846,98.56534246575342,,,99.88756592109051,96.28441386543534,96.11862694119671,"Matthew Liberatore",22294,669461
"Adrian Houser","- - -",180.2,111.88459587955627,104.3388679245283,,,105.85435502645501,112.23711762764084,89.93642201834861,,,90.04048618925252,105.79933129608766,96.10677083010106,"Adrian Houser",12718,605288
"Austin Adams","- - -",58.2,79.34707423580785,44.33578947368421,,,113.37633562461849,,,,,90.82885433873946,100.83162401904883,96.05222631437971,"Austin Adams",13801,613534
"Nick Vespi","BAL",27,,68.71999999999998,100.40659898477156,,95.33549019607842,96.28285714285714,,,,98.48690026954178,98.0635040431267,96.02716981132076,"Nick Vespi",21093,663989
"Nick Ramirez","- - -",54,87.74333333333333,82.08408839779005,,,91.4559333515185,,102.47569620253167,161.66,,106.93967005599772,90.60248285010401,96.0229790657216,"Nick Ramirez",12575,598286
"Sam Long","- - -",87.2,102.07798165137616,,,77.56991758241757,95.2480055976887,99.38349536239022,56.12133333333333,,,100.29320702664975,97.687927162096,96.02290418677265,"Sam Long",25379,669674
"Reese Olson","DET",216,106.31438709677421,106.18574965612102,,,97.22390547388491,89.16657276995306,100.42378138847855,,,95.22475882377971,101.60780396412119,95.99962692699242,"Reese Olson",24968,681857
"Colin Rea","MIL",292.1,102.65728888888889,99.50725998598459,90.75984747378456,97.7131976744186,107.03980438239286,109.1469372693727,,,,97.68621428359886,99.6097156151768,95.99561074787836,"Colin Rea",12317,607067
"Cody Morris","CLE",8,108.20531250000002,,103.70677966101695,,,94.3104347826087,31.561052631578946,,,96.72218181818182,95.32763636363634,95.98339393939393,"Cody Morris",25388,663752
"Thyago Vieira","- - -",41,100.22746987951807,99.19084967320262,,,80.88610685854256,,142.96666666666667,,,100.61039362542749,94.28901440205352,95.95410191665741,"Thyago Vieira",14510,600986
"Randy Vásquez","- - -",135.2,96.40491603053438,99.10632850241544,87.71514619883041,,91.90025881854453,95.38345322855685,96.01743944636678,,,102.42057545361531,94.86310533501683,95.93590271932838,"Randy Vasquez",24719,681190
"Buck Farmer","CIN",146,105.77910526315789,96.0394366197183,,,101.85690352998483,,91.90049335863377,,,95.990061017124,100.3909435234447,95.88866741890998,"Buck Farmer",14814,571656
"Zack Greinke","KCR",142.1,105.53932088285227,114.4403448275862,109.91294871794871,,100.59630630630633,111.059307782912,114.2742005420054,,,87.40507393012753,108.45052121842087,95.87372668320691,"Zack Greinke",1943,425844
"Justin Anderson","CHW",53.1,87.0631168831169,74.8658394160584,97.16591549295775,,94.25542056074767,,,,,106.56046511627903,89.15355179704015,95.85712473572934,"Justin Anderson",16201,605121
"Alexis Díaz","CIN",123.2,97.97691085613414,,,,104.92662601294231,,,,,92.04983641090597,101.27566428904741,95.83435486523123,"Alexis Diaz",21132,664747
"Fernando Cruz","CIN",132.2,93.55653194263364,55.952,97.45160714285716,80.57069397042095,78.7078431372549,,,,,103.5540275143355,89.25414998652525,95.83187936399047,"Fernando Cruz",7048,518585
"Matt Moore","- - -",101,96.2416727272727,,124.54,,,,83.6871590909091,91.75627329192545,,106.05203295782164,91.64506617065183,95.81785949338077,"Matt Moore",1890,519043
"Jonathan Hernández","- - -",75,,89.71544303797468,,,97.32918135537368,,90.49555555555554,,,102.13606275667613,92.9354489169595,95.80489480649183,"Jonathan Hernandez",17464,642546
"Taylor Hearn","- - -",15,79.33657894736844,118.80347826086954,,,99.63618315789472,,104.91846153846153,,,109.62666680961469,91.54349679439072,95.72612517957845,"Taylor Hearn",18325,621368
"Brandon Walter","BOS",23,133.41466666666668,85.9255319148936,108.79719298245614,,102.56121951219512,,93.444,,,96.352,99.99386301369866,95.67556164383561,"Brandon Walter",26056,687888
"Calvin Faucher","- - -",79.1,,90.71344537815126,103.02163568773234,,100.8348969072165,99.82241875075506,,,,101.00393215607149,96.15342963233283,95.66988658890257,"Calvin Faucher",20116,676534
"Yonny Chirinos","- - -",115,98.93798165137615,100.4169820971867,,103.68553699284008,101.76953813787765,,,,,93.58028181147245,101.5278022465267,95.66241332527433,"Yonny Chirinos",16401,630023
"Chase Anderson","- - -",144.2,93.17114427860693,92.2655737704918,103.44623448275861,,100.79956393861892,101.82000000000002,110.75616224648985,,,90.09706466770143,101.43222935842863,95.63182928742127,"Chase Anderson",6895,502624
"Adam Ottavino","NYM",117.2,93.32418300653593,89.57528120713305,89.40692619099256,,96.30814232851726,,82.13927083333334,,,106.36172964243477,91.25868016307886,95.55899719420923,"Adam Ottavino",1247,493603
"Davis Daniel","LAA",42.2,105.51683333333332,,,,101.16219254658385,96.64935064935065,117.53921874999999,,,91.79666644846303,105.46361623435072,95.53848866704854,"Davis Daniel",27582,669721
"Alex Faedo","DET",122,96.41009345794392,100.29333333333334,,,108.28998738965953,,101.4419526627219,,,95.34413587867898,102.05078012449593,95.51933942603392,"Alex Faedo",19874,656412
"Joe La Sorsa","- - -",50.1,90.44000000000001,87.54000000000002,,,105.55404749078649,,110.2498765432099,,,103.16813802114568,98.31445630050865,95.469132189273,"Joe La Sorsa",25481,686747
"Drew Smith","NYM",74,93.7438757763975,104.828,90.24045454545454,,102.62290915032679,95.82478632478633,92.27406779661015,,,100.2236587882277,95.4926452323362,95.46504758435597,"Drew Smith",17755,622098
"David Peterson","NYM",232,96.39668604651163,106.43666048237476,,,89.6107608851503,102.36404368632296,94.29625920471281,,,91.92833975356352,98.18887280274569,95.4648313276112,"David Peterson",20302,656849
"Austin Gomber","COL",304,104.03807673143996,73.35777777777777,,,104.27531402814985,,105.09730603448274,107.21603375527428,,90.26849740766059,104.78354232188241,95.42020366974317,"Austin Gomber",16561,596295
"Andrew Chafin","- - -",107.2,90.9587283236994,99.09411458333331,,,95.14703918114775,,87.3825,,,94.76263367790013,95.70779253011122,95.4153264554238,"Andrew Chafin",12988,605177
"Sean Manaea","- - -",299.1,104.59557640750668,106.94683394833947,74.86093023255815,,92.36247663551401,,95.28390313390312,,,98.02164050949965,99.09935389258037,95.39609113100644,"Sean Manaea",15873,640455
"Emmanuel Ramirez","MIA",20.2,105.66353535353535,,,87.25094890510948,87.70166666666667,,,,,98.90975741239887,97.12134770889489,95.39563342318058,"Emmanuel Ramirez",17304,642629
"Dauri Moreta","PIT",58,91.08590551181102,,,,86.99138263665594,,99.91105882352942,,,105.34062434963579,89.21633714880335,95.36108220603538,"Dauri Moreta",21101,664294
"Logan Allen","ARI",28,95.89227272727273,93.06363636363636,102.8675,94.32907216494847,98.90857142857143,99.94666666666666,,,,95.93182978723405,97.38434042553189,95.27438297872341,"Logan Allen",18555,663531
"Ben Casparius","LAD",8.1,106.22631578947369,,143.7,,94.04945454545454,80.7688888888889,,,,101.17461538461538,100.14153846153847,95.26730769230768,"Ben Casparius",30085,676508
"Daniel Lynch IV","KCR",95.2,101.15695271453589,120.30278481012658,123.73333333333333,,97.96225856697819,,109.97966759002772,89.71905660377358,,88.83839752569267,103.10559007859918,95.22163123436435,"Daniel Lynch IV",21537,663738
"Brandon Williamson","CIN",131.1,98.30755441741358,,104.40051798561151,,104.25343485358638,86.95787234042551,83.7477540106952,,,98.60233722843047,97.57819544837972,95.2120464409311,"Brandon Williamson",25463,682227
"Anthony DeSclafani","SFG",99.2,92.46594871794872,103.93446511627907,,,104.45246760376314,,95.9417105263158,84.68487179487178,,91.96760300224273,100.56327526092609,95.20777092086873,"Anthony DeSclafani",13050,543101
"Marcus Stroman","- - -",291.1,98.63841509433963,100.77133503836318,108.69078909612627,101.46976241900649,101.72208944710789,94.97962816843938,,,,91.38795724342509,100.81008400094709,95.20451895026032,"Marcus Stroman",13431,573186
"John McMillon","- - -",16,78.19120879120881,87.96000000000001,-136.62,,103.11802863146833,,,,,98.6534054439558,92.09510840574632,95.20422658333699,"John McMillon",27942,669111
"Austin Cox","KCR",35.2,104.23217081850535,,102.46720720720721,,116.92199999999998,101.55045454545456,89.49090909090908,,,96.29128834196219,101.51675165422203,95.16568141807805,"Austin Cox",24604,680735
"Hobie Harris","WSN",19.1,83.71421487603307,,112.65925925925927,112.77771428571428,,,,,,87.70439999999998,102.71177142857144,95.16525714285716,"Hobie Harris",18615,665048
"Carson Spiers","CIN",103.2,93.17918968692449,106.94704402515723,108.78955696202532,,99.67347496793863,,95.81495575221238,,,96.67845869023743,100.05723187483842,95.13710225434261,"Carson Spiers",27685,686730
"Brady Basso","OAK",22.1,110.96121951219511,108.0925,95.7825396825397,,,114.45166666666667,76.58186046511629,,,89.96131428571428,104.61925714285714,95.13262857142858,"Brady Basso",25582,669620
"Jose E. Hernandez","PIT",56,90.11113924050629,,,,96.41745717806532,,93.52340425531915,,,102.55128537779115,94.29199304368244,95.1205114507738,"Jose E. Hernandez",22318,669796
"Tyler Wells","BAL",134,103.26096654275094,,101.916028708134,,91.39354323440291,96.81782819510784,104.35348258706468,,,93.76581309756378,100.7932691997522,95.11256356269995,"Tyler Wells",20000,669330
"Jaime Barria","LAA",82.1,101.4106053268765,89.02539682539683,,,102.8106449299349,,99.02863157894738,,,91.51243762617175,101.62521661391042,95.09077593067376,"Jaime Barria",18356,642545
"Konnor Pilkington","CLE",2,97.86,,,,93.36,,92.34,,,95.00250000000001,96.219,95.06949999999999,"Konnor Pilkington",21453,663455
"Chris Bassitt","TOR",371,100.16418823529412,99.55398113981138,98.21035714285715,80.42787878787878,103.22499747475221,93.60240886033597,101.2821546961326,,,98.09740159171166,98.36424560537853,95.0566035048165,"Chris Bassitt",12304,605135
"Mason Thompson","WSN",54,102.02222222222223,96.77937131630645,,,99.76360784313725,80.20346666666667,101.18,,,100.56338185890249,96.60486002239645,95.02400895856661,"Mason Thompson",21850,666168
"Erik Swanson","TOR",106,94.49848354792559,,,100.44747531734838,101.18599369085176,,,,,96.57466700228817,98.10435851725697,95.01814678452803,"Erik Swanson",16587,657024
"Luis L. Ortiz","PIT",222.1,99.14330138445155,91.92186335403726,109.79732394366198,,95.39350310466392,,97.47927272727274,,,96.8727467292138,97.24242367603165,95.01426832205901,"Luis L. Ortiz",27646,682847
"Randy Dobnak","MIN",9.2,64.31545454545454,126.9409756097561,,,120.33649122807019,,108.94825396825397,,,79.35846153846154,111.01065934065933,94.99428571428568,"Randy Dobnak",23798,677976
"Eduardo Salazar","- - -",41.2,83.4603125,94.7741689373297,,,97.11951219512194,32.599999999999994,96.37285714285714,,,96.74436967146531,94.71615071199554,94.9794530155579,"Eduardo Salazar",23135,674285
"Bennett Sousa","- - -",9,88.3217142857143,116.8111111111111,,,90.2095081967213,,,,,105.69057142857143,90.97571428571428,94.93085714285714,"Bennett Sousa",21345,656986
"Luis Garcia","HOU",27,106.04923076923076,,99.74908163265306,,97.42034482758619,84.456,84.38148148148149,,,99.0449042145594,98.42773946360154,94.87333333333336,"Luis Garcia",23735,677651
"Emmet Sheehan","LAD",60.1,96.96365105008077,,,,92.0143950220795,,91.8897175141243,,,98.3014212780025,94.95428538458901,94.85698454034264,"Emmet Sheehan",29839,686218
"Kody Funderburk","MIN",46.2,,82.08329545454545,96.14603174603174,,77.36796934865902,,86.71655172413794,,,109.10860234494848,86.98248922492512,94.85659251954124,"Kody Funderburk",24993,681892
"Ronel Blanco","HOU",219.1,95.97634954193096,,,,107.60048390982952,100.9115107913669,98.67451378809872,,,90.21638640121705,100.89115323039452,94.82062992203777,"Ronel Blanco",19407,669854
"Ryan Feltner","COL",205.2,104.14210796915167,88.46294372294373,,,105.43558854077766,97.55920972644375,96.47776876267748,,,93.37523520139315,100.33058487798296,94.8002998104406,"Ryan Feltner",21446,663372
"Josh Winder","MIN",43.2,108.80306818181818,110.33681818181817,,,103.0328125,75.8022641509434,92.89508771929825,,,94.16481130852031,100.49091432916055,94.74205237742876,"Josh Winder",24606,680739
"Trevor May","OAK",46.2,90.26557575757576,,,,104.11999999999995,,118.0187283236994,,,89.18467700258398,101.36291989664088,94.67710594315247,"Trevor May",6398,543507
"Max Castillo","KCR",20.1,103.9646896551724,,,,97.08934579439254,,102.24651685393258,,,93.74241176470588,99.82894117647058,94.66376470588236,"Max Castillo",21956,666721
"Kendall Graveman","- - -",66.1,93.92717131474105,88.36150684931509,,,95.46419903381643,111.0264,102.00732673267326,,,101.33043797939644,93.42225938638954,94.65204782308544,"Kendall Graveman",15514,608665
"Scott Barlow","- - -",123,97.88017316017316,98.14578723404254,,,93.96570643548169,87.14243111831443,,,,101.62258734446786,92.78777421949007,94.64353704994811,"Scott Barlow",14993,605130
"Cody Bolton","- - -",40,89.96199233716476,103.36627906976744,96.91877551020407,,93.48307692307692,,94.90614035087718,,,98.23472466376666,93.91439520340712,94.57136778890377,"Cody Bolton",23265,675989
"Anthony Molina","COL",59.2,110.38413361169101,,,,106.2181877630935,81.8188888888889,86.69807860262009,,,90.69170619694775,102.36093074446823,94.53031743663192,"Anthony Molina",26952,683627
"Colin Selby","- - -",31,76.10903225806452,98.72235294117647,,,81.37226519337017,,,82.48583333333333,,101.84640641870936,90.34285304050174,94.43714041213903,"Colin Selby",24986,681882
"Kyle Hendricks","CHC",267.2,101.4345945945946,102.28208835341364,,,,111.17969322763929,107.81120425029515,,,87.2386614399716,105.05262608099915,94.42295687152085,"Kyle Hendricks",12049,543294
"Rhett Lowder","CIN",30.2,84.62132352941177,115.38108527131783,,,100.81333333333335,,113.98597938144331,,,89.5144064386318,102.73460764587524,94.41472837022135,"Rhett Lowder",33876,695076
"Kyle Hurt","LAD",8.2,97.07555555555555,81.3,,,38.16,77.64,111.00881355932202,,,95.30603963963964,102.92152072072071,94.39445765765765,"Kyle Hurt",27514,669165
"Tyler Phillips","PHI",36.2,106.48722222222223,105.25933333333332,,,93.74449704142012,111.71686746987952,108.07631578947367,,,93.1362752581949,103.03905848015002,94.36134017010491,"Tyler Phillips",20629,663969
"Danny Young","- - -",46,,99.26868486352357,41.685,,79.7588773294442,,,,,109.99740183427684,88.94462128149624,94.33818469724719,"Danny Young",18439,664849
"Matt Carasiti","COL",33,134.5283870967742,97.56839506172838,114.96745762711865,,,,,,89.78395209580839,94.95196591584272,99.40683322791286,94.33210182571418,"Matt Carasiti",13276,571539
"Patrick Corbin","WSN",354.2,98.0983426966292,102.03212756264236,110.49537906137185,,106.86358106537489,111.06553191489361,90.01816901408449,,,88.53678164939421,103.73973706926681,94.32729617567276,"Patrick Corbin",9323,571578
"Eduardo Rodriguez","- - -",202.2,100.81067947838024,98.27419580419581,97.184430176565,,107.10077026886744,,98.71104199066873,,,94.61106216766045,100.03679556726301,94.31753892756211,"Eduardo Rodriguez",13164,593958
"Scott Effross","NYY",3.1,101.928,90.59789473684211,,,83.79210526315791,,112.35142857142857,,,105.01378378378377,90.27702702702703,94.31162162162161,"Scott Effross",18384,664123
"Nick Avila","SFG",11.2,112.72333333333336,117.81103448275861,79.50971428571428,,106.66222222222221,,,112.82307692307693,,95.0734222222222,102.8208,94.30613333333332,"Nick Avila",25667,687014
"Jay Jackson","- - -",56,90.02340277777779,122.0234285714286,,,101.28152298405573,,107.80533333333334,,,95.94242458745725,98.36321297776456,94.296967811511,"Jay Jackson",7432,543351
"Tylor Megill","NYM",204.1,97.88542750929369,119.7244776119403,104.52494623655916,72.26673076923076,104.69723583876448,80.93402084618631,95.14615819209041,,,94.18700299307935,98.02839903105739,94.29535087220482,"Tylor Megill",21318,656731
"Sixto Sánchez","MIA",35.2,96.35275675675675,135.57733333333334,96.71336492890994,,,,100.47825641025642,,,91.33325742074352,99.59942892827723,94.23572373840716,"Sixto Sanchez",19680,664350
"José Cisnero","- - -",75,87.15758099352051,92.6156401384083,88.54585365853659,,93.4726334287474,,83.17768115942029,,,105.30225598656385,89.53254740711145,94.21786916705426,"Jose Cisnero",6399,542585
"Jonathan Bowlan","KCR",5.2,69.10653846153846,117.498,,,104.10722222222222,92.042,103.68999999999998,,,104.96677419354839,91.00774193548386,94.17951612903225,"Jonathan Bowlan",24607,680742
"Jeff Brigham","NYM",37.2,94.37390977443607,,79.88535433070865,,100.15428571428569,,,,,101.20435294117645,94.10761764705883,94.16773529411765,"Jeff Brigham",16631,656257
"Landon Knack","LAD",69,111.1930827067669,,,,101.08235024665258,98.8388172043011,80.0156886227545,,,93.59592066764542,100.95288764916727,94.16445750839546,"Landon Knack",27487,689017
"Jesse Chavez","ATL",98,,105.76127753303963,95.31321256038648,,121.92941176470586,88.77283018867922,109.97342465753427,,,96.84233280771234,99.94817751510719,94.15504941523689,"Jesse Chavez",5448,445926
"Brandon Hughes","- - -",31.1,102.14300884955752,105.17044444444444,,,87.97068376068376,,,,,98.80756147347432,95.43351058853514,94.07419274507305,"Brandon Hughes",23460,676714
"James Kaprielian","OAK",61,98.6271238938053,102.35302631578945,,,100.97309268941912,121.42575757575756,104.75576470588236,,,94.09601178781926,101.89308356266079,94.05835304860187,"James Kaprielian",18331,621076
"Daniel Castano","MIA",3,34.428000000000004,83.94,111.33481481481482,,101.8288888888889,,87.22857142857143,,,90.70782608695653,95.63101449275362,93.99884057971015,"Daniel Castano",19805,641447
"Quinn Priester","- - -",99.2,108.08964539007091,105.48162661737523,,,101.79479121734964,92.88631247540339,86.73917948717948,,,92.15330413082981,100.83112544590819,93.97745873684454,"Quinn Priester",25977,682990
"Alex Young","- - -",69.1,86.41916049382716,97.13000000000001,,,117.32,93.76568433662771,98.04579908675802,,,95.8618250792619,96.43084712534257,93.97331337510951,"Alex Young",18333,622065
"Tucker Davidson","- - -",56,87.75538961038963,88.73285714285716,,96.17013333333335,100.46785908784321,143.26,,,,95.79574528461634,95.69043433769762,93.95703910095224,"Tucker Davidson",19871,656353
"Jake Woodford","- - -",82.2,94.287,108.50963165075036,108.62650887573965,,95.390192599853,96.92891304347825,84.72500000000001,,,90.75885301542063,102.82661499195682,93.93797943503738,"Jake Woodford",18674,663765
"Penn Murfee","SEA",14,97.46779220779221,82.14666666666666,,,81.08676470588235,,,,,112.3950684931507,86.67789954337901,93.93022831050227,"Penn Murfee",25174,682171
"Scott Blewett","MIN",20.1,100.7887692307692,,,106.75828571428573,107.9616806722689,,,,,88.14182965299685,104.7254889589905,93.90624605678231,"Scott Blewett",16427,656240
"Vince Velasquez","PIT",37.1,94.83748148148149,107.90857142857143,,,103.21626297577855,,100.25802469135803,147.28,,93.01143297380588,99.36496147919877,93.89741140215715,"Vince Velasquez",11189,592826
"Sean Newcomb","OAK",25,104.04586206896553,100.95317073170732,81.8,,,98.65872832369942,79.66533333333334,,,93.25464963184349,100.58603309686886,93.87542729303749,"Sean Newcomb",16943,656794
"Steven Cruz","KCR",18.1,81.86354609929079,57.11818181818182,79.99260869565217,,93.43108928571428,,,,,110.08970721880874,80.80764396936284,93.87130159638639,"Steven Cruz",23165,674444
"Spenser Watkins","OAK",4.1,101.76,117.28,130.66,154.44,87.92,111.56,,,,81.82266666666666,111.81666666666666,93.8448888888889,"Spenser Watkins",17489,657093
"Declan Cronin","- - -",81.1,97.3590588235294,95.79498113207545,,,102.73748205228,,,,,92.83922689135228,99.80070714979755,93.84339465378696,"Declan Cronin",25645,686539
"Mason Black","SFG",36.1,90.54835680751175,103.14338624338623,,,103.43276422764228,,71.27199999999999,,,98.20632287416858,98.5696174863388,93.79954068689267,"Mason Black",30171,696131
"Cole Irvin","- - -",188.1,100.29092457420923,105.19092382495947,96.5250505050505,,104.50280965391619,98.18703821656052,103.47481188118812,,,93.62368645363881,100.89199148934675,93.7964353646757,"Cole Irvin",19244,608344
"Charlie Morton","ATL",328.2,94.32310304449648,90.63253731343283,92.42439461883411,,,95.94804055302328,103.34524207011685,,,98.17814836202612,95.71030486934794,93.76765011594463,"Charlie Morton",4676,450203
"Sammy Peralta","CHW",35,94.20337078651684,,,,100.78568421052631,,93.24676470588236,,,103.54738302191664,96.09673333224501,93.7425717322847,"Sammy Peralta",25589,671111
"José Ureña","- - -",153.2,96.90762589928057,105.92875664187034,,,94.22786432160802,,95.83480620155038,,,92.17148162443478,99.39327544097979,93.73096462355979,"Jose Urena",11589,570632
"Dominic Leone","- - -",73,95.82572769953052,116.77463414634147,88.30970059880241,,85.31085227272727,,90.11340425531917,,,100.9780030331304,91.04848077236525,93.72522938535158,"Dominic Leone",13763,608678
"Keider Montero","DET",98.1,103.86236842105264,91.99256637168143,,,96.78549858557287,,78.63617834394906,109.02099378881988,,94.56933559599508,98.93753884624212,93.72160588757897,"Keider Montero",22630,672456
"Tobias Myers","MIL",138,105.08122969837588,161.742,103.16113360323885,,111.64657941200622,107.5507157784744,67.46334693877552,,,91.22824772142384,102.05567704638614,93.69658785866174,"Tobias Myers",22191,668964
"Ben Brown","CHC",55.1,100.48563909774437,,,,,,107.21142857142857,84.43788778877888,,99.72332454776534,94.8573578088239,93.68784569748411,"Ben Brown",23590,676962
"Davis Martin","CHW",50,84.35007874015747,,96.85025641025642,,108.51741781231323,91.79088235294118,103.48399999999998,,,93.86259970537901,97.16630640584043,93.61541593553001,"Davis Martin",21448,663436
"Xzavion Curry","- - -",137.2,106.20205769230769,,,57.996,110.28088564575522,86.64304182509507,97.6907462686567,,,89.31387916098141,104.77100916096803,93.60804240219615,"Xzavion Curry",25595,675540
"Cade Povich","BAL",79.2,94.54212014134275,90.78482758620689,96.66461538461537,,101.60222222222221,97.66808823529412,103.64238410596025,,,97.26921526277899,96.95262778977684,93.56129589632829,"Cade Povich",30055,700249
"Brent Honeywell","- - -",90,99.41762982689748,62.89948717948718,,,104.29780059746078,,114.30976190476194,,,94.2322010014203,100.75027239107195,93.56019579327697,"Brent Honeywell",16466,641703
"Ty Madden","DET",23,110.38127906976746,71.57368421052632,99.25580645161291,84.71704918032788,74.74410958904109,,,87.51749999999998,,95.00153846153844,95.46962779156328,93.54287841191065,"Ty Madden",30140,680744
"Max Meyer","MIA",57,102.23076115485564,55.124,,,106.98812182741116,,82.90971098265895,,,88.09427094105482,99.7983247156153,93.52701137538777,"Max Meyer",27474,676974
"Josh Walker","NYM",22.1,103.22018518518519,100.07733333333333,,,,81.78376623376624,1.6799999999999997,,,96.21589861751151,94.32285714285713,93.51824884792626,"Josh Walker",23617,677020
"Tyler Cyr","LAD",1.2,89.00470588235294,,38.78,,48.78,,142.0742857142857,,,90.83,99.81384615384617,93.49615384615383,"Tyler Cyr",18421,664202
"Max Lazar","PHI",13.2,109.87007633587785,,113.39666666666668,,22.69999999999999,98.65695652173913,,,,81.51635514018692,108.30112149532711,93.46196261682243,"Max Lazar",23426,676661
"Jeff Criswell","COL",19.2,92.15888111888113,97.49777777777777,,,109.12042253521128,83.75555555555556,76.30941176470587,,,93.52165289256199,96.18363636363635,93.45052341597798,"Jeff Criswell",27608,676105
"Ray Kerr","- - -",49.1,100.020411311054,,69.15599999999999,112.38470588235293,,85.99243835616439,,,,101.08438690290801,92.36853416156234,93.44395525487074,"Ray Kerr",23809,678061
"Ryan Loutos","STL",2.1,,110.56210526315789,,,130.05866666666668,,51.8,,,72.19407407407408,114.47703703703702,93.40111111111112,"Ryan Loutos",29521,702795
"Enyel De Los Santos","- - -",129.2,106.84662751677851,,,,94.89772446544706,,90.3326873126873,,,94.64801089849011,101.04618673551991,93.39681801521397,"Enyel De Los Santos",18403,660853
"Giovanny Gallegos","STL",75.2,104.1381964573269,,,,95.73046204620461,,96.10448275862068,,,96.66582837014168,99.90374203926987,93.38307205469522,"Giovanny Gallegos",14986,606149
"Matt Andriese","MIA",6,104.10000000000001,134.72,94.93166666666667,,,106.10769230769232,200.34,,,91.60249999999999,107.16750000000002,93.37954545454545,"Matt Andriese",12022,542882
"Jesse Scholtens","CHW",85,107.77554848966615,,,,111.9427554902098,113.57564853556482,84.40119999999999,,,79.8721081891047,109.44463458142712,93.37842518668431,"Jesse Scholtens",19205,669947
"Alec Mills","CIN",1,151.26,70.32,,,125.03999999999999,-10.519999999999996,155.92,,,84.12599999999999,106.48299999999999,93.375,"Alec Mills",13834,621219
"Justin Bruihl","- - -",33.2,,92.27644970414201,90.47200000000001,,88.76101123595502,,,,,105.4554486595223,90.50648635417257,93.37211298328553,"Justin Bruihl",23779,677865
"Michael Lorenzen","- - -",283.1,100.70538516918647,103.17289256198347,93.89168831168833,,100.16853651510435,105.73695848045783,94.42081949058692,,,93.19781513140535,99.78285583523227,93.34593736609095,"Michael Lorenzen",14843,547179
"Ethan Small","MIL",4,114.89800000000001,,,,81.5,,72.91599999999998,,,96.72064516129032,100.27806451612904,93.30967741935486,"Ethan Small",26364,663629
"Shelby Miller","- - -",97.2,98.1817391304348,,56.28,100.83868263473053,107.04700000000004,,,,,92.62605396782315,100.45023657514541,93.30292407357523,"Shelby Miller",10197,571946
"Vladimir Gutierrez","MIA",4,113.15999999999998,,,,103.3,72.66,113.47999999999999,,,86.09424999999999,105.853,93.27275,"Vladimir Gutierrez",19278,661269
"James Paxton","- - -",196.1,99.3091886195996,111.97041666666667,94.69662650602412,,,,80.6408849557522,98.43442080378249,,95.65323845247974,98.30015035271947,93.26458335843121,"James Paxton",11828,572020
